transaction_id,account_id,date,type,description,merchant_category,amount,currency
TX00003695,AC000032,2023-04-12,POS Purchase,POS - Groceries,Groceries,-270.46,MXN
TX00003696,AC000032,2023-09-09,Deposit,Deposit,,4036.04,MXN
TX00003697,AC000032,2022-09-14,Withdrawal,Withdrawal,,-2553.52,MXN
TX00003698,AC000032,2022-12-24,Transfer Out,Transfer Out,,-139.8,MXN
TX00003699,AC000032,2022-05-01,POS Purchase,POS - Restaurants,Restaurants,-51.09,MXN
TX00003700,AC000032,2022-03-12,Deposit,Deposit,,3869.64,MXN
TX00003701,AC000032,2022-11-14,Transfer Out,Transfer Out,,-388.55,MXN
TX00003702,AC000032,2023-07-29,Transfer In,Transfer In,,3357.34,MXN
TX00003703,AC000032,2022-12-08,Transfer In,Transfer In,,2863.59,MXN
TX00003704,AC000032,2023-08-23,Transfer In,Transfer In,,1651.65,MXN
TX00003705,AC000032,2023-06-10,POS Purchase,POS - Travel,Travel,-426.98,MXN
TX00003706,AC000032,2022-07-19,Deposit,Deposit,,2266.19,MXN
TX00003707,AC000032,2023-08-28,Transfer Out,Transfer Out,,-1625.73,MXN
TX00003708,AC000032,2023-02-07,Transfer Out,Transfer Out,,-2122.85,MXN
TX00003709,AC000032,2022-01-04,POS Purchase,POS - Travel,Travel,-762.14,MXN
TX00003710,AC000032,2022-01-08,POS Purchase,POS - Online,Online,-613.8,MXN
TX00003711,AC000032,2022-03-03,POS Purchase,POS - Pharmacy,Pharmacy,-1282.7,MXN
TX00003712,AC000032,2022-09-12,POS Purchase,POS - Travel,Travel,-188.35,MXN
TX00003713,AC000032,2023-03-21,Deposit,Deposit,,1496.44,MXN
TX00003714,AC000032,2023-11-08,Deposit,Deposit,,1235.87,MXN
TX00003715,AC000032,2022-05-27,POS Purchase,POS - Electronics,Electronics,-1219.12,MXN
TX00003716,AC000032,2023-03-28,Transfer Out,Transfer Out,,-991.96,MXN
TX00003717,AC000032,2023-11-09,Deposit,Deposit,,2484.87,MXN
TX00003718,AC000032,2022-09-06,Transfer Out,Transfer Out,,-1005.18,MXN
TX00003719,AC000032,2022-01-21,POS Purchase,POS - Pharmacy,Pharmacy,-182.52,MXN
TX00003720,AC000032,2023-06-14,Fee,Fee,,-81.78,MXN
TX00003721,AC000032,2023-10-15,Withdrawal,Withdrawal,,-1703.42,MXN
TX00003722,AC000032,2023-08-02,Withdrawal,Withdrawal,,-4238.52,MXN
TX00003723,AC000032,2022-05-28,Deposit,Deposit,,231.56,MXN
TX00003724,AC000032,2023-02-20,Transfer Out,Transfer Out,,-3295.75,MXN
TX00003725,AC000032,2023-07-14,POS Purchase,POS - Online,Online,-941.66,MXN
TX00003726,AC000032,2023-10-29,Deposit,Deposit,,3439.31,MXN
TX00003727,AC000032,2022-01-15,Deposit,Deposit,,99.77,MXN
TX00003728,AC000032,2022-09-06,Transfer In,Transfer In,,5197.98,MXN
TX00003729,AC000032,2022-05-16,Withdrawal,Withdrawal,,-2094.74,MXN
TX00003730,AC000032,2022-06-09,POS Purchase,POS - Fuel,Fuel,-170.44,MXN
TX00003731,AC000032,2022-11-22,POS Purchase,POS - Pharmacy,Pharmacy,-1037.5,MXN
TX00003732,AC000032,2023-04-07,Transfer In,Transfer In,,4391.42,MXN
TX00003733,AC000032,2023-11-18,Withdrawal,Withdrawal,,-1375.22,MXN
TX00003734,AC000032,2023-12-16,Deposit,Deposit,,5072.56,MXN
TX00003735,AC000032,2022-11-10,Transfer Out,Transfer Out,,-387.26,MXN
TX00003736,AC000032,2023-12-14,POS Purchase,POS - Online,Online,-785.37,MXN
TX00003737,AC000032,2022-11-14,POS Purchase,POS - Electronics,Electronics,-848.36,MXN
TX00003738,AC000032,2022-04-10,Transfer In,Transfer In,,5749.7,MXN
TX00003739,AC000032,2022-11-20,Transfer In,Transfer In,,8522.63,MXN
TX00003740,AC000032,2023-12-09,Deposit,Deposit,,116.77,MXN
TX00003741,AC000032,2023-11-03,Withdrawal,Withdrawal,,-820.07,MXN
TX00003742,AC000032,2023-06-08,Transfer Out,Transfer Out,,-766.66,MXN
TX00003743,AC000032,2023-04-16,Withdrawal,Withdrawal,,-458.45,MXN
TX00003744,AC000032,2023-04-01,Withdrawal,Withdrawal,,-1709.54,MXN
TX00003745,AC000032,2023-08-20,Transfer In,Transfer In,,4647.39,MXN
TX00003746,AC000032,2022-03-25,POS Purchase,POS - Electronics,Electronics,-1291.42,MXN
TX00003747,AC000033,2022-05-27,Fee,Fee,,-140.96,MXN
TX00003748,AC000033,2023-10-09,POS Purchase,POS - Travel,Travel,-609.35,MXN
TX00003749,AC000033,2023-02-12,POS Purchase,POS - Restaurants,Restaurants,-1239.86,MXN
TX00003750,AC000033,2022-12-18,Withdrawal,Withdrawal,,-1831.1,MXN
TX00003751,AC000033,2022-03-20,POS Purchase,POS - Electronics,Electronics,-555.59,MXN
TX00003752,AC000033,2022-10-05,POS Purchase,POS - Restaurants,Restaurants,-1188.33,MXN
TX00003753,AC000033,2023-06-29,Withdrawal,Withdrawal,,-1406.09,MXN
TX00003754,AC000033,2023-04-14,Transfer Out,Transfer Out,,-2094.19,MXN
TX00003755,AC000033,2023-04-11,Deposit,Deposit,,2877.79,MXN
TX00003756,AC000033,2023-01-30,Withdrawal,Withdrawal,,-26.16,MXN
TX00003757,AC000033,2023-04-25,POS Purchase,POS - Travel,Travel,-174.45,MXN
TX00003758,AC000033,2022-04-23,POS Purchase,POS - Fuel,Fuel,-688.51,MXN
TX00003759,AC000033,2022-12-07,Deposit,Deposit,,1422.75,MXN
TX00003760,AC000033,2022-12-11,POS Purchase,POS - Groceries,Groceries,-522.77,MXN
TX00003761,AC000033,2022-10-26,POS Purchase,POS - Groceries,Groceries,-857.9,MXN
TX00003762,AC000033,2022-12-01,POS Purchase,POS - Pharmacy,Pharmacy,-377.65,MXN
TX00003763,AC000033,2023-10-17,POS Purchase,POS - Groceries,Groceries,-188.7,MXN
TX00003764,AC000033,2023-12-01,Withdrawal,Withdrawal,,-3320.99,MXN
TX00003765,AC000033,2022-09-03,POS Purchase,POS - Travel,Travel,-203.88,MXN
TX00003766,AC000033,2022-06-09,POS Purchase,POS - Fuel,Fuel,-308.23,MXN
TX00003767,AC000033,2022-05-10,Deposit,Deposit,,2167.19,MXN
TX00003768,AC000033,2022-01-01,Transfer Out,Transfer Out,,-2172.22,MXN
TX00003769,AC000033,2023-04-03,Fee,Fee,,-136.18,MXN
TX00003770,AC000033,2022-12-12,Deposit,Deposit,,2570.89,MXN
TX00003771,AC000033,2023-04-14,POS Purchase,POS - Electronics,Electronics,-1124.72,MXN
TX00003772,AC000033,2023-02-23,Fee,Fee,,-118.19,MXN
TX00003773,AC000033,2023-10-07,POS Purchase,POS - Travel,Travel,-1493.04,MXN
TX00003774,AC000033,2022-02-17,POS Purchase,POS - Fuel,Fuel,-57.56,MXN
TX00003775,AC000033,2022-07-20,Withdrawal,Withdrawal,,-122.64,MXN
TX00003776,AC000033,2022-02-15,POS Purchase,POS - Travel,Travel,-467.41,MXN
TX00003777,AC000033,2023-09-01,POS Purchase,POS - Pharmacy,Pharmacy,-1155.75,MXN
TX00003778,AC000033,2022-07-08,Transfer Out,Transfer Out,,-3615.98,MXN
TX00003779,AC000033,2022-09-04,Fee,Fee,,-153.94,MXN
TX00003780,AC000033,2022-04-18,Transfer Out,Transfer Out,,-720.52,MXN
TX00003781,AC000033,2023-12-14,Transfer Out,Transfer Out,,-734.58,MXN
TX00003782,AC000033,2023-10-22,Transfer Out,Transfer Out,,-1138.82,MXN
TX00003783,AC000033,2022-01-01,POS Purchase,POS - Travel,Travel,-685.38,MXN
TX00003784,AC000033,2022-06-29,POS Purchase,POS - Pharmacy,Pharmacy,-1123.07,MXN
TX00003785,AC000033,2023-07-15,Deposit,Deposit,,2970.45,MXN
TX00003786,AC000033,2023-06-12,Deposit,Deposit,,5260.51,MXN
TX00003787,AC000033,2023-01-26,Transfer In,Transfer In,,1162.69,MXN
TX00003788,AC000033,2022-10-04,Deposit,Deposit,,2973.25,MXN
TX00003789,AC000033,2023-05-29,Transfer Out,Transfer Out,,-1572.42,MXN
TX00003790,AC000033,2022-04-06,Withdrawal,Withdrawal,,-1055.66,MXN
TX00003791,AC000033,2022-07-17,Deposit,Deposit,,4573.95,MXN
TX00003792,AC000033,2022-03-31,Withdrawal,Withdrawal,,-3784.99,MXN
TX00003793,AC000033,2022-02-11,Deposit,Deposit,,2894.2,MXN
TX00003794,AC000033,2022-05-17,POS Purchase,POS - Travel,Travel,-800.85,MXN
TX00003795,AC000033,2023-07-18,Transfer Out,Transfer Out,,-2975.61,MXN
TX00003796,AC000033,2023-07-13,Transfer Out,Transfer Out,,-1622.2,MXN
TX00003797,AC000033,2022-09-09,POS Purchase,POS - Pharmacy,Pharmacy,-526.13,MXN
TX00003798,AC000033,2023-10-20,Deposit,Deposit,,873.35,MXN
TX00003799,AC000033,2023-07-24,Fee,Fee,,-41.44,MXN
TX00003800,AC000033,2022-09-08,Transfer In,Transfer In,,3622.19,MXN
TX00003801,AC000033,2023-09-19,POS Purchase,POS - Travel,Travel,-943.94,MXN
TX00003802,AC000033,2022-02-06,Withdrawal,Withdrawal,,-1726.12,MXN
TX00003803,AC000033,2022-09-21,POS Purchase,POS - Groceries,Groceries,-338.01,MXN
TX00003804,AC000033,2022-04-16,Transfer Out,Transfer Out,,-1693.61,MXN
TX00003805,AC000033,2022-11-29,POS Purchase,POS - Restaurants,Restaurants,-237.87,MXN
TX00003806,AC000033,2023-03-31,Withdrawal,Withdrawal,,-544.46,MXN
TX00003807,AC000033,2022-04-30,Transfer In,Transfer In,,6458.45,MXN
TX00003808,AC000033,2023-06-29,Transfer In,Transfer In,,6583.89,MXN
TX00003809,AC000033,2023-02-04,Transfer Out,Transfer Out,,-262.69,MXN
TX00003810,AC000033,2023-10-13,POS Purchase,POS - Travel,Travel,-433.95,MXN
TX00003811,AC000033,2022-08-30,Withdrawal,Withdrawal,,-563.65,MXN
TX00003812,AC000033,2023-05-28,Withdrawal,Withdrawal,,-1629.45,MXN
TX00003813,AC000033,2023-04-23,POS Purchase,POS - Pharmacy,Pharmacy,-1653.9,MXN
TX00003814,AC000033,2023-06-17,Transfer In,Transfer In,,476.51,MXN
TX00003815,AC000033,2022-07-07,Transfer Out,Transfer Out,,-2724.81,MXN
TX00003816,AC000033,2022-07-18,Deposit,Deposit,,2187.91,MXN
TX00003817,AC000033,2023-12-04,Withdrawal,Withdrawal,,-938.32,MXN
TX00003818,AC000033,2022-02-05,Transfer Out,Transfer Out,,-2363.79,MXN
TX00003819,AC000033,2023-09-09,Transfer In,Transfer In,,7404.3,MXN
TX00003820,AC000033,2022-08-17,POS Purchase,POS - Restaurants,Restaurants,-1488.42,MXN
TX00003821,AC000033,2023-08-21,Deposit,Deposit,,103.94,MXN
TX00003822,AC000033,2023-01-07,Deposit,Deposit,,5306.85,MXN
TX00003823,AC000033,2022-03-03,Withdrawal,Withdrawal,,-1646.59,MXN
TX00003824,AC000033,2023-07-07,Deposit,Deposit,,5064.12,MXN
TX00003825,AC000033,2022-01-25,Withdrawal,Withdrawal,,-1566.17,MXN
TX00003826,AC000033,2023-08-11,Deposit,Deposit,,5695.32,MXN
TX00003827,AC000033,2023-12-13,Deposit,Deposit,,2500.43,MXN
TX00003828,AC000033,2023-05-22,POS Purchase,POS - Restaurants,Restaurants,-908.34,MXN
TX00003829,AC000033,2022-02-24,Withdrawal,Withdrawal,,-2535.75,MXN
TX00003830,AC000033,2023-05-25,Transfer In,Transfer In,,6368.53,MXN
TX00003831,AC000033,2022-04-10,Transfer Out,Transfer Out,,-1884.3,MXN
TX00003832,AC000033,2023-06-19,POS Purchase,POS - Restaurants,Restaurants,-1184.75,MXN
TX00003833,AC000033,2022-06-19,Deposit,Deposit,,1755.64,MXN
TX00003834,AC000033,2022-05-16,POS Purchase,POS - Fuel,Fuel,-99.99,MXN
TX00003835,AC000033,2022-02-13,Fee,Fee,,-128.91,MXN
TX00003836,AC000033,2022-02-20,POS Purchase,POS - Online,Online,-843.38,MXN
TX00003837,AC000033,2023-01-08,Fee,Fee,,-2.61,MXN
TX00003838,AC000033,2022-06-10,POS Purchase,POS - Pharmacy,Pharmacy,-417.01,MXN
TX00003839,AC000033,2022-06-25,POS Purchase,POS - Pharmacy,Pharmacy,-256.58,MXN
TX00003840,AC000033,2023-07-10,POS Purchase,POS - Fuel,Fuel,-389.89,MXN
TX00003841,AC000033,2023-12-23,Transfer Out,Transfer Out,,-1517.78,MXN
TX00003842,AC000033,2022-12-11,Withdrawal,Withdrawal,,-816.95,MXN
TX00003843,AC000033,2023-09-27,Transfer Out,Transfer Out,,-2272.95,MXN
TX00003844,AC000033,2023-10-23,Deposit,Deposit,,4030.1,MXN
TX00003845,AC000033,2023-10-17,POS Purchase,POS - Restaurants,Restaurants,-793.64,MXN
TX00003846,AC000033,2022-11-29,Withdrawal,Withdrawal,,-1380.76,MXN
TX00003847,AC000033,2023-04-02,Transfer In,Transfer In,,334.77,MXN
TX00003848,AC000033,2022-08-09,Deposit,Deposit,,4646.82,MXN
TX00003849,AC000033,2022-01-19,POS Purchase,POS - Travel,Travel,-313.18,MXN
TX00003850,AC000033,2023-03-23,Fee,Fee,,-90.18,MXN
TX00003851,AC000033,2022-04-07,Withdrawal,Withdrawal,,-412.9,MXN
TX00003852,AC000033,2023-08-25,Deposit,Deposit,,3319.71,MXN
TX00003853,AC000033,2022-02-02,POS Purchase,POS - Pharmacy,Pharmacy,-1746.71,MXN
TX00003854,AC000033,2022-03-12,POS Purchase,POS - Pharmacy,Pharmacy,-254.01,MXN
TX00003855,AC000033,2023-06-21,Withdrawal,Withdrawal,,-1520.14,MXN
TX00003856,AC000033,2022-11-17,POS Purchase,POS - Electronics,Electronics,-335.15,MXN
TX00003857,AC000033,2023-08-24,Withdrawal,Withdrawal,,-378.44,MXN
TX00003858,AC000033,2022-08-23,Deposit,Deposit,,3052.79,MXN
TX00003859,AC000033,2022-07-10,Transfer In,Transfer In,,4441.67,MXN
TX00003860,AC000033,2022-10-03,Deposit,Deposit,,7650.36,MXN
TX00003861,AC000034,2022-07-09,POS Purchase,POS - Groceries,Groceries,-541.42,MXN
TX00003862,AC000034,2023-10-04,Transfer In,Transfer In,,4075.43,MXN
TX00003863,AC000034,2022-03-21,Transfer Out,Transfer Out,,-2049.32,MXN
TX00003864,AC000034,2022-06-10,POS Purchase,POS - Groceries,Groceries,-885.91,MXN
TX00003865,AC000034,2023-01-01,Transfer In,Transfer In,,3006.3,MXN
TX00003866,AC000034,2023-05-04,POS Purchase,POS - Electronics,Electronics,-1048.38,MXN
TX00003867,AC000034,2023-07-06,POS Purchase,POS - Electronics,Electronics,-735.2,MXN
TX00003868,AC000034,2022-05-14,Withdrawal,Withdrawal,,-92.64,MXN
TX00003869,AC000034,2022-03-11,POS Purchase,POS - Groceries,Groceries,-278.87,MXN
TX00003870,AC000034,2022-10-04,Withdrawal,Withdrawal,,-1573.92,MXN
TX00003871,AC000034,2023-10-05,Withdrawal,Withdrawal,,-1264.38,MXN
TX00003872,AC000034,2022-05-09,Fee,Fee,,-65.1,MXN
TX00003873,AC000034,2023-05-16,POS Purchase,POS - Pharmacy,Pharmacy,-319.65,MXN
TX00003874,AC000034,2022-07-24,POS Purchase,POS - Electronics,Electronics,-1696.21,MXN
TX00003875,AC000034,2023-11-26,Transfer Out,Transfer Out,,-90.46,MXN
TX00003876,AC000034,2023-07-06,Withdrawal,Withdrawal,,-2204.66,MXN
TX00003877,AC000034,2022-08-20,Withdrawal,Withdrawal,,-124.01,MXN
TX00003878,AC000034,2022-12-08,Deposit,Deposit,,3731.5,MXN
TX00003879,AC000034,2023-12-08,Withdrawal,Withdrawal,,-1496.01,MXN
TX00003880,AC000034,2023-06-10,Transfer Out,Transfer Out,,-3930.31,MXN
TX00003881,AC000034,2023-08-31,POS Purchase,POS - Pharmacy,Pharmacy,-500.03,MXN
TX00003882,AC000034,2022-03-05,Transfer In,Transfer In,,1421.77,MXN
TX00003883,AC000034,2023-06-01,Fee,Fee,,-55.91,MXN
TX00003884,AC000034,2023-05-28,Withdrawal,Withdrawal,,-190.28,MXN
TX00003885,AC000034,2022-02-08,POS Purchase,POS - Electronics,Electronics,-712.2,MXN
TX00003886,AC000034,2022-11-03,POS Purchase,POS - Pharmacy,Pharmacy,-134.95,MXN
TX00003887,AC000034,2022-04-14,POS Purchase,POS - Travel,Travel,-23.65,MXN
TX00003888,AC000034,2022-11-28,Transfer Out,Transfer Out,,-1780.83,MXN
TX00003889,AC000034,2023-07-17,POS Purchase,POS - Pharmacy,Pharmacy,-138.26,MXN
TX00003890,AC000034,2023-03-02,POS Purchase,POS - Pharmacy,Pharmacy,-1121.3,MXN
TX00003891,AC000034,2023-02-15,Deposit,Deposit,,4006.52,MXN
TX00003892,AC000034,2022-10-16,Deposit,Deposit,,2810.15,MXN
TX00003893,AC000034,2023-07-22,Deposit,Deposit,,932.63,MXN
TX00003894,AC000034,2023-04-23,POS Purchase,POS - Electronics,Electronics,-389.09,MXN
TX00003895,AC000034,2023-04-13,POS Purchase,POS - Pharmacy,Pharmacy,-127.07,MXN
TX00003896,AC000034,2022-04-09,POS Purchase,POS - Pharmacy,Pharmacy,-363.01,MXN
TX00003897,AC000034,2023-11-24,Withdrawal,Withdrawal,,-618.91,MXN
TX00003898,AC000034,2023-12-21,POS Purchase,POS - Fuel,Fuel,-682.19,MXN
TX00003899,AC000034,2022-02-14,Deposit,Deposit,,5407.06,MXN
TX00003900,AC000034,2023-04-21,POS Purchase,POS - Fuel,Fuel,-538.55,MXN
TX00003901,AC000034,2023-09-11,POS Purchase,POS - Online,Online,-261.29,MXN
TX00003902,AC000034,2023-04-29,Transfer In,Transfer In,,6055.18,MXN
TX00003903,AC000034,2023-10-11,Transfer Out,Transfer Out,,-2376.8,MXN
TX00003904,AC000034,2023-01-05,POS Purchase,POS - Pharmacy,Pharmacy,-657.42,MXN
TX00003905,AC000034,2023-12-30,Deposit,Deposit,,5767.57,MXN
TX00003906,AC000034,2023-11-15,Withdrawal,Withdrawal,,-803.46,MXN
TX00003907,AC000034,2023-06-02,POS Purchase,POS - Pharmacy,Pharmacy,-997.05,MXN
TX00003908,AC000034,2023-07-30,POS Purchase,POS - Fuel,Fuel,-147.21,MXN
TX00003909,AC000034,2023-12-09,POS Purchase,POS - Electronics,Electronics,-821.83,MXN
TX00003910,AC000034,2022-12-21,Deposit,Deposit,,2788.6,MXN
TX00003911,AC000034,2023-04-23,Withdrawal,Withdrawal,,-894.12,MXN
TX00003912,AC000034,2023-11-07,POS Purchase,POS - Travel,Travel,-405.41,MXN
TX00003913,AC000034,2022-05-25,Transfer In,Transfer In,,3414.75,MXN
TX00003914,AC000034,2023-08-16,POS Purchase,POS - Groceries,Groceries,-587.17,MXN
TX00003915,AC000034,2022-07-26,Deposit,Deposit,,1876.86,MXN
TX00003916,AC000034,2022-06-07,Transfer In,Transfer In,,4821.96,MXN
TX00003917,AC000034,2022-05-07,POS Purchase,POS - Electronics,Electronics,-988.78,MXN
TX00003918,AC000034,2022-06-09,Transfer Out,Transfer Out,,-2702.99,MXN
TX00003919,AC000034,2022-07-13,Transfer Out,Transfer Out,,-3477.2,MXN
TX00003920,AC000034,2023-12-30,Deposit,Deposit,,3941.26,MXN
TX00003921,AC000034,2023-06-13,Deposit,Deposit,,1853.64,MXN
TX00003922,AC000034,2023-12-01,Deposit,Deposit,,3378.99,MXN
TX00003923,AC000034,2022-03-15,Deposit,Deposit,,4507.99,MXN
TX00003924,AC000034,2022-08-20,Withdrawal,Withdrawal,,-2629.44,MXN
TX00003925,AC000034,2023-08-17,Transfer In,Transfer In,,816.0,MXN
TX00003926,AC000034,2022-05-07,POS Purchase,POS - Online,Online,-1256.89,MXN
TX00003927,AC000034,2023-02-04,Transfer Out,Transfer Out,,-216.07,MXN
TX00003928,AC000034,2023-09-16,Transfer Out,Transfer Out,,-1971.01,MXN
TX00003929,AC000034,2023-09-11,POS Purchase,POS - Electronics,Electronics,-339.3,MXN
TX00003930,AC000034,2022-03-21,Transfer In,Transfer In,,2909.11,MXN
TX00003931,AC000034,2023-04-23,Deposit,Deposit,,6482.9,MXN
TX00003932,AC000034,2022-10-22,POS Purchase,POS - Electronics,Electronics,-69.78,MXN
TX00003933,AC000034,2023-11-14,Fee,Fee,,-87.38,MXN
TX00003934,AC000034,2023-05-05,Deposit,Deposit,,3152.86,MXN
TX00003935,AC000034,2023-09-11,Transfer In,Transfer In,,5367.26,MXN
TX00003936,AC000034,2023-06-10,Withdrawal,Withdrawal,,-1411.44,MXN
TX00003937,AC000034,2022-12-01,Withdrawal,Withdrawal,,-3215.32,MXN
TX00003938,AC000034,2023-11-05,POS Purchase,POS - Online,Online,-409.46,MXN
TX00003939,AC000034,2023-10-21,Withdrawal,Withdrawal,,-1213.43,MXN
TX00003940,AC000034,2022-03-03,Transfer Out,Transfer Out,,-310.15,MXN
TX00003941,AC000034,2023-04-28,Deposit,Deposit,,1518.83,MXN
TX00003942,AC000034,2022-03-24,Withdrawal,Withdrawal,,-165.87,MXN
TX00003943,AC000034,2022-05-22,Transfer In,Transfer In,,4769.93,MXN
TX00003944,AC000034,2022-12-04,Transfer Out,Transfer Out,,-3920.56,MXN
TX00003945,AC000034,2022-01-18,POS Purchase,POS - Electronics,Electronics,-257.08,MXN
TX00003946,AC000034,2023-12-13,Transfer In,Transfer In,,2400.31,MXN
TX00003947,AC000034,2023-04-27,POS Purchase,POS - Electronics,Electronics,-679.32,MXN
TX00003948,AC000034,2023-05-12,POS Purchase,POS - Electronics,Electronics,-1434.05,MXN
TX00003949,AC000034,2023-06-10,POS Purchase,POS - Restaurants,Restaurants,-747.48,MXN
TX00003950,AC000034,2023-08-19,Transfer In,Transfer In,,1592.39,MXN
TX00003951,AC000034,2022-05-02,POS Purchase,POS - Electronics,Electronics,-1022.57,MXN
TX00003952,AC000034,2023-12-03,Transfer In,Transfer In,,4172.45,MXN
TX00003953,AC000034,2023-10-08,POS Purchase,POS - Fuel,Fuel,-56.59,MXN
TX00003954,AC000035,2022-09-29,POS Purchase,POS - Pharmacy,Pharmacy,-501.64,MXN
TX00003955,AC000035,2023-11-10,Transfer Out,Transfer Out,,-28.33,MXN
TX00003956,AC000035,2023-06-11,Deposit,Deposit,,562.39,MXN
TX00003957,AC000035,2023-05-25,Deposit,Deposit,,2324.97,MXN
TX00003958,AC000035,2023-11-24,POS Purchase,POS - Pharmacy,Pharmacy,-1273.45,MXN
TX00003959,AC000035,2023-07-07,Transfer In,Transfer In,,1051.87,MXN
TX00003960,AC000035,2022-12-22,POS Purchase,POS - Electronics,Electronics,-526.3,MXN
TX00003961,AC000035,2022-08-02,Transfer In,Transfer In,,5155.03,MXN
TX00003962,AC000035,2022-08-28,POS Purchase,POS - Restaurants,Restaurants,-897.13,MXN
TX00003963,AC000035,2022-10-10,POS Purchase,POS - Groceries,Groceries,-269.97,MXN
TX00003964,AC000035,2022-05-25,Withdrawal,Withdrawal,,-1844.55,MXN
TX00003965,AC000035,2023-11-10,POS Purchase,POS - Groceries,Groceries,-692.76,MXN
TX00003966,AC000035,2022-06-23,Transfer In,Transfer In,,5919.69,MXN
TX00003967,AC000035,2022-10-18,Transfer In,Transfer In,,244.29,MXN
TX00003968,AC000035,2023-09-11,Transfer Out,Transfer Out,,-116.41,MXN
TX00003969,AC000035,2023-08-19,Withdrawal,Withdrawal,,-2740.56,MXN
TX00003970,AC000035,2023-03-16,POS Purchase,POS - Groceries,Groceries,-1437.22,MXN
TX00003971,AC000035,2023-06-03,POS Purchase,POS - Groceries,Groceries,-60.06,MXN
TX00003972,AC000035,2022-12-01,POS Purchase,POS - Electronics,Electronics,-1160.3,MXN
TX00003973,AC000035,2023-07-31,Withdrawal,Withdrawal,,-1820.98,MXN
TX00003974,AC000035,2022-03-26,Transfer Out,Transfer Out,,-2011.39,MXN
TX00003975,AC000035,2023-05-28,Withdrawal,Withdrawal,,-866.65,MXN
TX00003976,AC000035,2023-05-10,POS Purchase,POS - Pharmacy,Pharmacy,-293.71,MXN
TX00003977,AC000035,2022-05-26,POS Purchase,POS - Groceries,Groceries,-1490.91,MXN
TX00003978,AC000035,2022-10-16,Withdrawal,Withdrawal,,-718.42,MXN
TX00003979,AC000035,2022-10-23,Withdrawal,Withdrawal,,-714.74,MXN
TX00003980,AC000035,2023-04-30,POS Purchase,POS - Pharmacy,Pharmacy,-310.73,MXN
TX00003981,AC000035,2023-10-27,POS Purchase,POS - Travel,Travel,-1023.03,MXN
TX00003982,AC000035,2023-06-02,POS Purchase,POS - Restaurants,Restaurants,-1522.31,MXN
TX00003983,AC000035,2023-01-19,POS Purchase,POS - Electronics,Electronics,-802.23,MXN
TX00003984,AC000035,2023-07-09,Deposit,Deposit,,1751.82,MXN
TX00003985,AC000035,2023-04-13,Withdrawal,Withdrawal,,-2214.1,MXN
TX00003986,AC000035,2022-09-26,POS Purchase,POS - Online,Online,-504.83,MXN
TX00003987,AC000035,2022-11-20,POS Purchase,POS - Online,Online,-158.4,MXN
TX00003988,AC000035,2023-04-08,POS Purchase,POS - Fuel,Fuel,-1372.3,MXN
TX00003989,AC000035,2023-11-18,Deposit,Deposit,,1141.45,MXN
TX00003990,AC000035,2022-07-07,Deposit,Deposit,,765.23,MXN
TX00003991,AC000035,2022-11-05,Deposit,Deposit,,1593.85,MXN
TX00003992,AC000035,2023-05-08,Withdrawal,Withdrawal,,-2694.57,MXN
TX00003993,AC000035,2023-11-26,Deposit,Deposit,,4145.4,MXN
TX00003994,AC000035,2023-06-15,POS Purchase,POS - Travel,Travel,-1036.19,MXN
TX00003995,AC000035,2022-10-30,POS Purchase,POS - Travel,Travel,-973.35,MXN
TX00003996,AC000035,2023-11-17,Transfer In,Transfer In,,28.71,MXN
TX00003997,AC000035,2023-11-09,Withdrawal,Withdrawal,,-1012.78,MXN
TX00003998,AC000035,2023-06-25,POS Purchase,POS - Travel,Travel,-564.99,MXN
TX00003999,AC000035,2023-05-02,Deposit,Deposit,,53.17,MXN
TX00004000,AC000035,2023-01-26,POS Purchase,POS - Online,Online,-609.12,MXN
TX00004001,AC000035,2023-01-19,Withdrawal,Withdrawal,,-770.79,MXN
TX00004002,AC000035,2022-03-27,POS Purchase,POS - Fuel,Fuel,-989.02,MXN
TX00004003,AC000035,2022-05-01,Withdrawal,Withdrawal,,-564.58,MXN
TX00004004,AC000035,2023-07-27,Transfer Out,Transfer Out,,-1875.88,MXN
TX00004005,AC000035,2023-03-25,Withdrawal,Withdrawal,,-1093.41,MXN
TX00004006,AC000035,2022-08-15,Withdrawal,Withdrawal,,-1182.29,MXN
TX00004007,AC000035,2022-05-05,POS Purchase,POS - Electronics,Electronics,-201.18,MXN
TX00004008,AC000035,2022-06-26,POS Purchase,POS - Fuel,Fuel,-715.41,MXN
TX00004009,AC000035,2022-01-26,Fee,Fee,,-85.1,MXN
TX00004010,AC000035,2023-02-10,Transfer In,Transfer In,,3485.39,MXN
TX00004011,AC000035,2022-08-14,POS Purchase,POS - Groceries,Groceries,-532.14,MXN
