card_tx_id,card_id,date,merchant_category,amount_mxn,currency,card_program_variant
CCT00001092,CC0000009,2022-02-16,Fuel,-385.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001103,CC0000009,2022-02-17,Groceries,-345.62,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001097,CC0000009,2022-02-24,Online,-41.96,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001108,CC0000009,2022-02-24,Fuel,-1238.26,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001193,CC0000009,2022-02-24,Online,-2154.32,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001190,CC0000009,2022-02-25,Pharmacy,-1460.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001098,CC0000009,2022-02-28,Fuel,-1257.98,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001173,CC0000009,2022-03-10,Groceries,-2111.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001192,CC0000009,2022-03-23,Fuel,-820.62,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001177,CC0000009,2022-03-24,Travel,-81.0,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001111,CC0000009,2022-03-27,Electronics,-1651.36,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001136,CC0000009,2022-04-07,Groceries,-497.56,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001168,CC0000009,2022-04-08,Travel,-485.7,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001091,CC0000009,2022-04-17,Travel,-1170.1,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001134,CC0000009,2022-05-08,Fuel,-1099.97,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001120,CC0000009,2022-05-10,Refund,823.08,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001169,CC0000009,2022-05-26,Groceries,-950.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001147,CC0000009,2022-05-27,Travel,-942.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001196,CC0000009,2022-06-01,Refund,1054.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001198,CC0000009,2022-06-18,Restaurants,-956.68,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001176,CC0000009,2022-06-20,Fuel,-698.85,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001139,CC0000009,2022-06-27,Groceries,-586.19,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001164,CC0000009,2022-07-07,Pharmacy,-360.82,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001141,CC0000009,2022-07-09,Electronics,-539.01,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001189,CC0000009,2022-07-13,Electronics,-910.48,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001150,CC0000009,2022-07-15,Online,-1833.28,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001125,CC0000009,2022-07-17,Fuel,-1474.98,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001099,CC0000009,2022-07-28,Pharmacy,-521.09,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001144,CC0000009,2022-08-01,Groceries,-1799.22,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001186,CC0000009,2022-08-06,Restaurants,-2105.1,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001191,CC0000009,2022-08-19,Pharmacy,-912.78,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001138,CC0000009,2022-08-27,Electronics,-597.73,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001123,CC0000009,2022-08-30,Online,-287.71,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001149,CC0000009,2022-09-02,Electronics,-1547.39,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001161,CC0000009,2022-09-08,Groceries,-1765.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001126,CC0000009,2022-09-21,Electronics,-303.85,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001145,CC0000009,2022-09-22,Online,-1258.68,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001118,CC0000009,2022-10-04,Fuel,-620.25,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001160,CC0000009,2022-10-07,Refund,1916.98,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001163,CC0000009,2022-10-07,Refund,93.51,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001152,CC0000009,2022-10-21,Online,-56.51,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001100,CC0000009,2022-10-23,Fuel,-419.0,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001146,CC0000009,2022-10-30,Pharmacy,-482.6,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001088,CC0000009,2022-11-05,Pharmacy,-467.79,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001172,CC0000009,2022-11-11,Electronics,-1244.73,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001128,CC0000009,2022-11-17,Pharmacy,-900.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001101,CC0000009,2022-11-19,Online,-186.52,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001143,CC0000009,2022-11-25,Electronics,-1076.61,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001181,CC0000009,2022-11-26,Restaurants,-571.97,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001117,CC0000009,2022-11-28,Electronics,-179.12,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001183,CC0000009,2022-11-29,Travel,-565.4,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001102,CC0000009,2022-12-09,Refund,1347.25,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001127,CC0000009,2022-12-11,Pharmacy,-1156.46,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001195,CC0000009,2022-12-16,Online,-471.0,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001184,CC0000009,2022-12-25,Online,-1173.62,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001086,CC0000009,2022-12-26,Travel,-623.38,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001175,CC0000009,2023-01-01,Pharmacy,-1222.1,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001085,CC0000009,2023-01-02,Restaurants,-1145.68,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001151,CC0000009,2023-01-05,Electronics,-196.99,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001159,CC0000009,2023-01-09,Groceries,-513.37,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001132,CC0000009,2023-01-17,Groceries,-236.74,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001148,CC0000009,2023-01-18,Pharmacy,-469.63,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001109,CC0000009,2023-02-02,Online,-448.35,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001185,CC0000009,2023-02-02,Travel,-613.31,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001187,CC0000009,2023-02-08,Online,-87.51,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001162,CC0000009,2023-03-03,Restaurants,-664.7,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001179,CC0000009,2023-03-12,Fuel,-455.31,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001197,CC0000009,2023-03-25,Electronics,-513.83,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001200,CC0000009,2023-03-25,Restaurants,-287.19,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001113,CC0000009,2023-03-29,Electronics,-1163.12,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001199,CC0000009,2023-04-08,Online,-466.22,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001166,CC0000009,2023-04-17,Groceries,-1296.59,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001096,CC0000009,2023-04-19,Electronics,-1136.36,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001116,CC0000009,2023-04-19,Travel,-356.16,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001105,CC0000009,2023-04-23,Restaurants,-519.34,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001178,CC0000009,2023-04-26,Restaurants,-1652.33,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001122,CC0000009,2023-05-19,Groceries,-2053.39,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001154,CC0000009,2023-05-21,Groceries,-1163.12,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001107,CC0000009,2023-05-24,Restaurants,-1198.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001104,CC0000009,2023-06-06,Pharmacy,-1061.15,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001093,CC0000009,2023-06-18,Online,-691.07,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001112,CC0000009,2023-06-24,Travel,-1123.01,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001121,CC0000009,2023-07-03,Travel,-1291.98,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001084,CC0000009,2023-07-07,Electronics,-173.05,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001090,CC0000009,2023-07-25,Fuel,-350.55,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001094,CC0000009,2023-07-26,Groceries,-916.03,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001131,CC0000009,2023-08-14,Electronics,-1305.57,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001157,CC0000009,2023-08-19,Restaurants,-1341.2,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001171,CC0000009,2023-08-20,Electronics,-1246.48,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001165,CC0000009,2023-08-21,Fuel,-354.08,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001083,CC0000009,2023-08-22,Groceries,-968.39,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001089,CC0000009,2023-08-29,Fuel,-1815.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001114,CC0000009,2023-09-02,Groceries,-1352.88,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001167,CC0000009,2023-09-02,Groceries,-350.77,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001110,CC0000009,2023-09-16,Online,-627.85,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001129,CC0000009,2023-09-17,Refund,421.58,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001156,CC0000009,2023-09-18,Refund,345.4,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001106,CC0000009,2023-09-29,Electronics,-513.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001115,CC0000009,2023-10-08,Travel,-1455.94,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001142,CC0000009,2023-10-09,Online,-1557.29,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001133,CC0000009,2023-10-10,Pharmacy,-355.06,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001095,CC0000009,2023-10-16,Refund,1509.65,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001137,CC0000009,2023-11-04,Groceries,-1194.25,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001124,CC0000009,2023-11-05,Refund,1495.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001188,CC0000009,2023-11-14,Restaurants,-1350.45,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001140,CC0000009,2023-11-28,Groceries,-561.37,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001087,CC0000009,2023-12-05,Travel,-823.35,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001135,CC0000009,2023-12-08,Fuel,-65.89,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001174,CC0000009,2023-12-10,Travel,-1401.48,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001130,CC0000009,2023-12-12,Refund,1123.95,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001194,CC0000009,2023-12-17,Refund,549.18,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001324,CC0000010,2022-01-01,Fuel,-1618.23,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001388,CC0000010,2022-01-04,Online,-46.68,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001201,CC0000010,2022-01-06,Pharmacy,-561.81,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001302,CC0000010,2022-01-10,Groceries,-306.39,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001345,CC0000010,2022-01-10,Restaurants,-23.24,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001269,CC0000010,2022-01-11,Groceries,-525.15,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001229,CC0000010,2022-01-12,Electronics,-1149.14,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001380,CC0000010,2022-01-14,Restaurants,-2844.56,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001321,CC0000010,2022-02-03,Pharmacy,-1310.23,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001362,CC0000010,2022-02-05,Refund,169.13,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001344,CC0000010,2022-02-09,Electronics,-406.43,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001360,CC0000010,2022-02-11,Pharmacy,-867.41,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001247,CC0000010,2022-02-16,Online,-696.69,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001372,CC0000010,2022-02-16,Restaurants,-879.67,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001325,CC0000010,2022-02-18,Restaurants,-1336.75,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001405,CC0000010,2022-02-21,Fuel,-58.22,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001358,CC0000010,2022-02-28,Groceries,-996.19,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001282,CC0000010,2022-03-01,Fuel,-608.84,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001250,CC0000010,2022-03-02,Pharmacy,-488.23,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001208,CC0000010,2022-03-03,Electronics,-276.34,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001355,CC0000010,2022-03-05,Groceries,-89.77,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001202,CC0000010,2022-03-08,Groceries,-766.44,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001231,CC0000010,2022-03-09,Fuel,-1622.36,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001326,CC0000010,2022-03-10,Electronics,-435.57,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001341,CC0000010,2022-03-10,Refund,499.2,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001259,CC0000010,2022-03-14,Fuel,-901.32,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001212,CC0000010,2022-03-15,Online,-694.43,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001258,CC0000010,2022-03-16,Groceries,-211.45,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001342,CC0000010,2022-03-21,Refund,513.19,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001280,CC0000010,2022-03-22,Travel,-1364.64,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001252,CC0000010,2022-03-28,Pharmacy,-1081.54,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
CCT00001303,CC0000010,2022-03-30,Fuel,-194.88,MXN,"{""payment_options"":{""number_payments"":6,""apr"":0},""type"":""platinum""}"
